;start;stop;channel;desc;title;icon;url;country;episode-num;star-rating;sub-title;category
718;20220330035833 +0000;20220330045103 +0000;ESBA1400001OG;Cuando Harry Saxon se convierte en Primer Ministro, empieza un reino de terror. Pero sus oscuras ambiciones llegan más allá de las estrellas y un plan audaz, que expande el tiempo y el espacio, empieza a cernirse sobre la tierra.;Doctor Who, Serie 3: El sonido de los tambores;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/00/85/ES_VC_CTI_USQU352137A_ES-945-ESBA1400001OG-13835465_20220329173015769.jpg;;;;;;
719;20220330045103 +0000;20220330054340 +0000;ESBA1400001OG;Los poderosos barcos de guerra de un nuevo Señor del Tiempo surge de las cenizas de la tierra. Con el Doctor hecho prisionero por parte del Maestro, y el universo al borde de la guerra, solo Martha Jones puede salvar a la raza humana.;Doctor Who, Serie 3: Últimos señores del tiempo;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/04/96/ES_VC_CTI_USQU352137A_ES-945-ESBA1400001OG-13927344_20220329173249668.jpg;;;;;;
720;20220330054340 +0000;20220330070602 +0000;ESBA1400001OG;Kylie Minogue se une al Señor del Tiempo en un viaje espectacular cuando el RMS Titanic choca con el TARDIS. Cuando se produce el desastre, la camarera Astrid se une al Doctor y luchan con un grupo de ángeles homicidas pero, ¿quién sobrevivirá al viaje?;Doctor Who: El viaje de los malditos: El viaje de los malditos;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/03/93/ES_VC_CTI_USQU352137A_ES-945-ESBA1400001OG-14383516_20220329173121088.jpg;;;;;;
721;20220330070602 +0000;20220330080051 +0000;ESBA1400001OG;Donna Noble está decidida a encontrar al Doctor nuevamente, incluso si eso significa desafiar a la villana Miss Foster y sus hordas de siniestros Adiposos. ¿Podrá Donna encontrar a su Señor del Tiempo antes de que la amenaza alienígena pronto se salga de control?;Doctor Who, Serie 4: Cómplices;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/86/ES_VC_CTI_USQU352137A_ES-945-ESBA1400001OG-13927036_20220329173231360.jpg;;;;;;
722;20220329230600 +0000;20220330000400 +0000;ESAJ3800008ZD;Frank Cuesta será nuestro guía durante varios meses de viaje por Asia. Descubriremos todo tipo de animales exóticos y peligrosos mientras exploramos los ríos de Tailandia, las islas indonesias de Komodo y Rinja, Sumatra, Borneo y la Isla de las Flores.;Frank de la jungla: Safari Animal;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/02/54/ES_VC_CTI_USQU352135A_ESAJ3800008ZD-YcBm7_MBZwAaYydI_20220329173307780.jpg;;;;;;
723;20220330000400 +0000;20220330010000 +0000;ESAJ3800008ZD;La aventurera Francesca Chiorando viaja por el planeta para descubrir algunos de los lugares más desafiantes y aterradores del mundo, y revela historias fascinantes.;Access All Areas: Bulgaria;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/08/54/ES_VC_CTI_USQU352135A_ESAJ3800008ZD-YIkdEMgBmQAaxmTJ_20220329172955400.jpg;;;;;;
724;20220330010000 +0000;20220330015600 +0000;ESAJ3800008ZD;Bienvenidos al castillo de Drácula. Dos equipos quedan atrapados durante la noche y deben encontrar la salida ubicando la llave mediante desafíos mentales y físicos.;Dracula: Escape the Castle: Episodio 1;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/04/48/ES_VC_CTI_USQU352135A_ESAJ3800008ZD-YIkihN-w7QAbMG8Y_20220329172911219.jpg;;;;;;
725;20220330015600 +0000;20220330025200 +0000;ESAJ3800008ZD;Bienvenidos al castillo de Drácula. Dos equipos quedan atrapados durante la noche y deben encontrar la salida ubicando la llave mediante desafíos mentales y físicos.;Dracula: Escape the Castle: Episodio 2;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/02/03/ES_VC_CTI_USQU352135A_ESAJ3800008ZD-YIkihN-w7QAbMG8p_20220329173137425.jpg;;;;;;
726;20220330025200 +0000;20220330034800 +0000;ESAJ3800008ZD;Bienvenidos al castillo de Drácula. Dos equipos quedan atrapados durante la noche y deben encontrar la salida ubicando la llave mediante desafíos mentales y físicos.;Dracula: Escape the Castle: Episodio 3;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/04/17/ES_VC_CTI_USQU352135A_ESAJ3800008ZD-YIkigt-w7QAbMG6N_20220329172910969.jpg;;;;;;
727;20220330034800 +0000;20220330044400 +0000;ESAJ3800008ZD;Bienvenidos al castillo de Drácula. Dos equipos quedan atrapados durante la noche y deben encontrar la salida ubicando la llave mediante desafíos mentales y físicos.;Dracula: Escape the Castle: Episodio 4;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/44/ES_VC_CTI_USQU352135A_ESAJ3800008ZD-YIkig9-w7QAbMG7a_20220329173155718.jpg;;;;;;
728;20220330044400 +0000;20220330054000 +0000;ESAJ3800008ZD;Bienvenidos al castillo de Drácula. Dos equipos quedan atrapados durante la noche y deben encontrar la salida ubicando la llave mediante desafíos mentales y físicos.;Dracula: Escape the Castle: Episodio 5;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/09/ES_VC_CTI_USQU352135A_ESAJ3800008ZD-YIkigt-w7QAbMG55_20220329173035798.jpg;;;;;;
729;20220330054000 +0000;20220330063600 +0000;ESAJ3800008ZD;Bienvenidos al castillo de Drácula. Dos equipos quedan atrapados durante la noche y deben encontrar la salida ubicando la llave mediante desafíos mentales y físicos.;Dracula: Escape the Castle: Episodio 6;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/95/ES_VC_CTI_USQU352135A_ESAJ3800008ZD-YIkig9-w7QAbMG7I_20220329172956533.jpg;;;;;;
730;20220330063600 +0000;20220330073200 +0000;ESAJ3800008ZD;Bienvenidos al castillo de Drácula. Dos equipos quedan atrapados durante la noche y deben encontrar la salida ubicando la llave mediante desafíos mentales y físicos.;Dracula: Escape the Castle: Episodio 7;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/02/69/ES_VC_CTI_USQU352135A_ESAJ3800008ZD-YIkigt-w7QAbMG6e_20220329173254232.jpg;;;;;;
731;20220329224534 +0000;20220329231240 +0000;ESBA3300036W1;In this episode, we will spend a special day with Fanny Bouyagui, visual artist and director of the association Art Point M, and who is at the origin of the Braderie de l'Art in Roubaix. Since 1991, this event welcomes dozens of artists with a single motto, create from recycled objects. But before the arrival of the public, Fanny must make sure that certain rules are respected. We will accompany her throughout this very busy day.;A special day - Fanny Bouyagui;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/02/39/ES_VC_CTI_USQO570425A_39250433-aa8f-11ec-92ed-0a9c8934df2b_20220323141020271.jpg;;;;;;
732;20220329231240 +0000;20220329234110 +0000;ESBA3300036W1;Today, Travelers takes you to Basel, Switzerland, a city renowned for its culture and art. We'll start by visiting the old town, one of the most beautiful and best preserved in Europe. We will look for one of the 180 fountains in the city and visit the Tinquely Museum. We will go to the Congress Palace and see the Roche Tower, the largest tower in Switzerland. ;Travelers - Basel;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/51/ES_VC_CTI_USQO570425A_392938f5-aa8f-11ec-92ed-0a9c8934df2b_20220323141101511.jpg;;;;;;
733;20220329234110 +0000;20220330003640 +0000;ESBA3300036W1;In this episode of the greatest museum in the world, we will travel to Amsterdam. With its prestigious past, the city know how to value its exceptional history. We will visit the Rijksmuseum first, where we find an architectural mix between the Gothic and the Renaissance style. This is the greatest museum in Netherlands in term of visitors and masterpieces, including paintings from Rembrandt, Steen or Vermeer. Some other museums are present in the city such as the Van Gogh museum or the Stedelijk Museum which exhibit modern and contemporary works of Kandinsky, Warhol, or Mondrian.;The World's Greatest Painting Museums - Amsterdam - Netherlands;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/03/15/ES_VC_CTI_USQO570425A_392b4047-aa8f-11ec-92ed-0a9c8934df2b_20220323141101832.jpg;;;;;;
734;20220330003640 +0000;20220330005150 +0000;ESBA3300036W1;In this episode, we will meet Jacqueline Roberts, photographer. She was born in Paris in 1969. After graduating in political science and working for international organizations, she turned to photography. Her work has been the subject of several magazine covers, books, musical albums... She works with old cameras and specializes in unconventional techniques.;The decisive moment - Jacqueline Roberts;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/17/ES_VC_CTI_USQO570425A_39487c41-aa8f-11ec-92ed-0a9c8934df2b_20220323141039377.jpg;;;;;;
735;20220330005150 +0000;20220330005558 +0000;ESBA3300036W1;The series Masters  Composers invites you to discover a painter and a composer on short episodes to discover the beauty and the precision of their works. You will admire a painting while listening to a different composition in each episode. The combination of these two arts will immerse you into the Beaux-Arts and you will discover the masterpieces of Fragonard, Cezanne, Friedrich or Boucher and the compositions of Mozart, Tchaikovsky, Wagner or Handel.;Masters  amp  Composers - Paul Cézanne  amp  Tchaikovsky - Still-life with pear and green apples;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/43/ES_VC_CTI_USQO570425A_394a6b5e-aa8f-11ec-92ed-0a9c8934df2b_20220323141008856.jpg;;;;;;
736;20220330005558 +0000;20220330010012 +0000;ESBA3300036W1;The series Masters  Composers invites you to discover a painter and a composer on short episodes to discover the beauty and the precision of their works. You will admire a painting while listening to a different composition in each episode. The combination of these two arts will immerse you into the Beaux-Arts and you will discover the masterpieces of Fragonard, Cezanne, Friedrich or Boucher and the compositions of Mozart, Tchaikovsky, Wagner or Handel.;Masters  amp  Composers - Paul Cézanne  amp  Tchaikovsky - Self-portrait;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/06/ES_VC_CTI_USQO570425A_394c787e-aa8f-11ec-92ed-0a9c8934df2b_20220323141107800.jpg;;;;;;
737;20220330010012 +0000;20220330011604 +0000;ESBA3300036W1;"Private Tour takes you to discover the ""Waves of revival"" exhibition about 20th century Japanese art at the Fondation Custodia in Paris. You will discover the works of artists such as Kanaé Yamamoto, a Japanese artist who was inspired by French art when he arrived in France. But we will also present works with very Japanese influences such as the prints of Hashiguchi Goyo.";Private Tour  - Modern Japanese Prints, waves of revival to the Fondation Custodia;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/66/ES_VC_CTI_USQO570425A_9fecc837-abb0-11ec-86b8-0a9c8934df2b_20220324221950264.jpg;;;;;;
738;20220330011604 +0000;20220330013804 +0000;ESBA3300036W1;"A key artist of the Italian Renaissance, Raffaello Santi (1483-1520) developed a classical art form, based on drawing, which made him the model for many painters in the following centuries. His favourite theme was the Madonna: you can admire, for example, “The Sistine Madonna” in Dresden and the “The Virgin and Child with St John the Baptist” in the Louvre. Notice the gentle harmony and the delicate sensuality in “The Three Graces” or the powerful human presence in “The Portrait of Baldassare Castiglione”.
Enjoy your visit!";Within the frame - Raffaello Santi;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/05/13/ES_VC_CTI_USQO570425A_9ff03aaf-abb0-11ec-86b8-0a9c8934df2b_20220324221917395.jpg;;;;;;
739;20220330013804 +0000;20220330015934 +0000;ESBA3300036W1;In 64 episodes, fun and educational, you will know how to draw an airplane, a fireman, a haunted mansion, a soccer player, a sunset, a lion, the Eiffel Tower, seashells, a fairy... Our master draftsman Gia-Haï Phan will show you the basics of a successful drawing: proportions, perspectives, values, contrasts, volumes, blending, everything is covered.;Little Sketches;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/96/ES_VC_CTI_USQO570425A_9ff23d90-abb0-11ec-86b8-0a9c8934df2b_20220324222008586.jpg;;;;;;
740;20220330015934 +0000;20220330022753 +0000;ESBA3300036W1;Harry, Raphael, Luca, Marine and Mush reveal their best drawing techniques;Sketchbook - The pastels;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/60/ES_VC_CTI_USQO570425A_9ff41fca-abb0-11ec-86b8-0a9c8934df2b_20220324221901928.jpg;;;;;;
741;20220330022753 +0000;20220330025659 +0000;ESBA3300036W1;Harry, Raphael, Luca, Marine and Mush reveal their best drawing techniques;Sketchbook - Watercolor;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/45/ES_VC_CTI_USQO570425A_9ff67f1c-abb0-11ec-86b8-0a9c8934df2b_20220324221840653.jpg;;;;;;
742;20220330025659 +0000;20220330032437 +0000;ESBA3300036W1;Before entering the old 19th century mansion which houses the Jean-Jacques Henner museum, it should be noted that it once belonged to another painter, contemporary of Henner: Guillaume Dubufe. The interest of the museum is thus twofold. On the one hand, the visitor takes a trip back in time through the specifics of a mansion built and decorated under the 3rd Republic. On the other, it reveals the work of Jean Jacques Henner, considered at the turn of the 20th century as one of the most important of his time.;Museum stories - The Jean-Jacques Henner Museum;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/94/ES_VC_CTI_USQO570425A_9ff93c29-abb0-11ec-86b8-0a9c8934df2b_20220324222008946.jpg;;;;;;
743;20220330032437 +0000;20220330034026 +0000;ESBA3300036W1;In this episode, we will discuss with Pierre Terrasson, photographer. He is considered the rock, punk and new wave photographer of the 1980s, but not only. He started to get interested in photography at the age of 14-15 with his friends. He will tell us how he became a photographer and talk about his life, his career, and what made him famous.;The decisive moment - Pierre Terrasson;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/02/49/ES_VC_CTI_USQO570425A_9ffcc7d5-abb0-11ec-86b8-0a9c8934df2b_20220324221840913.jpg;;;;;;
744;20220330034026 +0000;20220330035531 +0000;ESBA3300036W1;In this episode, we will meet Slam, a portrait photographer. He lives between Paris and New-York, and he is a photographer specialized in beauty, music, fashion, he makes portraits sometimes provocative. He will tell us about his life, his career, and how he became a photographer.;The decisive moment - Slam;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/07/68/ES_VC_CTI_USQO570425A_a000cae3-abb0-11ec-86b8-0a9c8934df2b_20220324221902202.jpg;;;;;;
745;20220330035531 +0000;20220330041534 +0000;ESBA3300036W1;"Established as a pictorial genre in its own right during the Renaissance, the female nude became one of the most important subjects in European painting. Under pretexts both mythological (Titian’s “Venus of Urbino”) and biblical (Rembrandt’s “Bathsheba at her Bath”) or Oriental (Ingres’“Great Odalisque”), the female body was unveiled. These pretexts vanish with Manet’s “Olympia”, a simple portrayal of a contemporary woman naked, which resulted in scandal.
Enjoy your visit!";Within the frame - Female nudes art;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/04/73/ES_VC_CTI_USQO570425A_a006cbcb-abb0-11ec-86b8-0a9c8934df2b_20220324221822874.jpg;;;;;;
746;20220330041534 +0000;20220330043708 +0000;ESBA3300036W1;In 64 episodes, fun and educational, you will know how to draw an airplane, a fireman, a haunted mansion, a soccer player, a sunset, a lion, the Eiffel Tower, seashells, a fairy... Our master draftsman Gia-Haï Phan will show you the basics of a successful drawing: proportions, perspectives, values, contrasts, volumes, blending, everything is covered.;Little Sketches;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/03/32/ES_VC_CTI_USQO570425A_a00e974d-abb0-11ec-86b8-0a9c8934df2b_20220324221945778.jpg;;;;;;
747;20220330043708 +0000;20220330050522 +0000;ESBA3300036W1;Harry, Raphael, Luca, Marine and Mush reveal their best drawing techniques;Sketchbook - The ballpoint pen;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/49/ES_VC_CTI_USQO570425A_a0113ff4-abb0-11ec-86b8-0a9c8934df2b_20220324221917683.jpg;;;;;;
748;20220330050522 +0000;20220330050931 +0000;ESBA3300036W1;The series Masters  Composers invites you to discover a painter and a composer on short episodes to discover the beauty and the precision of their works. You will admire a painting while listening to a different composition in each episode. The combination of these two arts will immerse you into the Beaux-Arts and you will discover the masterpieces of Fragonard, Cezanne, Friedrich or Boucher and the compositions of Mozart, Tchaikovsky, Wagner or Handel.;Masters  amp  Composers - Paul Cézanne  amp  Tchaikovsky - Five bathers;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/00/ES_VC_CTI_USQO570425A_a012d3d7-abb0-11ec-86b8-0a9c8934df2b_20220324222009261.jpg;;;;;;
749;20220330050931 +0000;20220330051351 +0000;ESBA3300036W1;The series Masters  Composers invites you to discover a painter and a composer on short episodes to discover the beauty and the precision of their works. You will admire a painting while listening to a different composition in each episode. The combination of these two arts will immerse you into the Beaux-Arts and you will discover the masterpieces of Fragonard, Cezanne, Friedrich or Boucher and the compositions of Mozart, Tchaikovsky, Wagner or Handel.;Masters  amp  Composers - Caspar David Friedrich  amp  Wagner - Summer;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/05/33/ES_VC_CTI_USQO570425A_a015c081-abb0-11ec-86b8-0a9c8934df2b_20220324221823145.jpg;;;;;;
750;20220330051351 +0000;20220330052921 +0000;ESBA3300036W1;"Private Tour takes you to the discovery of the retrospective ""Tutto Ponti"" which retraces 60 years of the career of the architect-designer Gio Ponti at the decorative arts museum. This is the first retrospective devoted to this Italian artist. You will discover his ceramic works from the beginning of his career, but also the furniture designs anchored in his poetic and subtle universe.";Private Tour  - Private Tour - Tutto Ponti, Gio Ponti Arch-Designer;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/07/69/ES_VC_CTI_USQO570425A_a016e231-abb0-11ec-86b8-0a9c8934df2b_20220324221917945.jpg;;;;;;
751;20220330052921 +0000;20220330055700 +0000;ESBA3300036W1;In this episode, we will spend a special day with Jef Aerosol, one of the pioneers of street art. This stencil artist is the sponsor of Solid'Art, a contemporary art fair unlike any other, where the money raised helps children go on vacation. To celebrate the opening of the fair, he worked on a performance. We will follow him throughout this day of preparations.;A special day - Jef Aerosol;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/02/36/ES_VC_CTI_USQO570425A_a018a7f8-abb0-11ec-86b8-0a9c8934df2b_20220324221841154.jpg;;;;;;
752;20220330055700 +0000;20220330062618 +0000;ESBA3300036W1;"Today, Travelers takes you to Bordeaux, France, the city of canelés, wine, and the Garonne River. We'll start the tour at the Place de la Bourse and its ""water mirror"", where the water reflects the square and the quays of Bordeaux. We will visit a contemporary art exhibition at the Base Submarine, and we will go to the Capuchin market to taste delicious seafood. ";Travelers - Bordeaux;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/53/ES_VC_CTI_USQO570425A_a01a242e-abb0-11ec-86b8-0a9c8934df2b_20220324221932186.jpg;;;;;;
753;20220330062618 +0000;20220330065447 +0000;ESBA3300036W1;Harry, Raphael, Luca, Marine and Mush reveal their best drawing techniques;Sketchbook - The body of the man;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/02/28/ES_VC_CTI_USQO570425A_a01c1587-abb0-11ec-86b8-0a9c8934df2b_20220324221918238.jpg;;;;;;
754;20220330065447 +0000;20220330072805 +0000;ESBA3300036W1;Artists in the heat of their creative process, unfiltered, untampered, with all the time they need to complete their work. This is the concept behind Art Live: allowing you to witness a work of art taking shape, in real time and in Live conditions. ;Art Live - Video mapping live;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/05/81/ES_VC_CTI_USQO570425A_a01d3bee-abb0-11ec-86b8-0a9c8934df2b_20220324222009618.jpg;;;;;;
755;20220329220812 +0000;20220329232330 +0000;ESBA22000094V;Ed recibe el encargo de realizar un documental para tratar de cambiar los hábitos de la sociedad que perjudican a los animales. Pero totalmente ajeno al mundo de la protección de los animales, se dará cuenta de que para llevar a cabo el proyecto antes debe convencerse a sí mismo.;Empatía;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/30/ES_VC_CTI_USQO570425A_5966a3f3-ac33-11ec-86b8-0a9c8934df2b_20220325122019273.jpg;;;;;;
756;20220329232330 +0000;20220330001216 +0000;ESBA22000094V;La biomimética es la ciencia de tomar prestadas las adaptaciones evolutivas de la naturaleza y aplicarlas al mundo humano Anticoagulantes naturales de saliva de murciélago, anestésico de mosquitos, antibióticos en el panal de abejas y secretos criogénicos de la sangre de los anfibios: hay Un nuevo mundo por descubrir, si sabes mirar.;Patente Animal;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/02/46/ES_VC_CTI_USQO570425A_5967ba7a-ac33-11ec-86b8-0a9c8934df2b_20220325122019477.jpg;;;;;;
757;20220330001216 +0000;20220330010147 +0000;ESBA22000094V;Cerca de los fríos Pirineos de Iberia, rodeado de bosques antiguos y de color verde oscuro, hay un tierras extrañas donde la lluvia es tan escasa y el viento siempre sopla. El suelo es pobre, hay no hay árboles y el paisaje se ha vuelto muy parecido a la luna. ¿Es esto lo que el se verá el futuro de la desertificación? Este extraño paisaje es el hogar de criaturas increíbles con comportamientos sorprendentes.;El Desierto Más Grande de Europa;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/74/ES_VC_CTI_USQO570425A_59687622-ac33-11ec-86b8-0a9c8934df2b_20220325122145902.jpg;;;;;;
758;20220330010147 +0000;20220330015113 +0000;ESBA22000094V;El mayor espectáculo en la Tierra es la vida salvaje en acción. Lucha, comunícate, construye, ama, cría y come: Estos son los comportamientos básicos de los animales. Esta serie los trata a todos, uno por uno. Exploramos algunos especies desconocidas y otras que son lo suficientemente comunes como para vivir entre nosotros, pero cuyos comportamientos pueden todavía nos sorprende!;Mentir por la Vida;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/64/ES_VC_CTI_USQO570425A_5969654d-ac33-11ec-86b8-0a9c8934df2b_20220325122212641.jpg;;;;;;
759;20220330015113 +0000;20220330024034 +0000;ESBA22000094V;El mayor espectáculo en la Tierra es la vida salvaje en acción. Lucha, comunícate, construye, ama, cría y come: Estos son los comportamientos básicos de los animales. Esta serie los trata a todos, uno por uno. Exploramos algunos especies desconocidas y otras que son lo suficientemente comunes como para vivir entre nosotros, pero cuyos comportamientos pueden todavía nos sorprende!;Vestirse para la Vida;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/02/19/ES_VC_CTI_USQO570425A_b0c1d6c6-aef6-11ec-8430-0a9c8934df2b_20220329020436175.jpg;;;;;;
760;20220330024034 +0000;20220330032927 +0000;ESBA22000094V;"Este interesante documental levanta la tapa sobre la vida de la tortuga. Contrariamente a nuestras percepciones de ellos
como animales lentos y pacíficos, en realidad son cazadores impresionantes, asesinos peligrosos y grandes
amantes Nos muestran sus últimas técnicas de caza, las grandes distancias que recorren alrededor del
globo y que, aunque pasan la mayor parte de sus vidas solos, se sincronizan con miles de
compañeros para poner sus huevos en la misma playa al mismo tiempo.";Tortugas;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/02/19/ES_VC_CTI_USQO570425A_596b4ba3-ac33-11ec-86b8-0a9c8934df2b_20220325122124488.jpg;;;;;;
761;20220330032927 +0000;20220330040927 +0000;ESBA22000094V;"Idioma: ES -
La biomimética es la ciencia de tomar prestadas las adaptaciones evolutivas de la naturaleza y aplicarlas al mundo humano Anticoagulantes naturales de saliva de murciélago, anestésico de mosquitos, antibióticos en el panal de abejas y secretos criogénicos de la sangre de los anfibios: hay Un nuevo mundo por descubrir, si sabes mirar.";Las Formas de la Naturaleza;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/16/ES_VC_CTI_USQO570425A_b0c2fb60-aef6-11ec-8430-0a9c8934df2b_20220329020507183.jpg;;;;;;
762;20220330040927 +0000;20220330050454 +0000;ESBA22000094V;Viven aislados del resto del mundo en los lugares más remotos del planeta.  Su supervivencia depende de su astucia y habilidad en el arte de la caza, el cual aprendieron de sus padres y abuelos. CAZADORES es la historia de cuatro hombres Kumarkan, un Berkuitchi que vive en las montañas de Altay  Tuka, un Bushmano del desierto de Kalahari, Nal Gurung, un cazador de miel del Himalaya, y Kimo, un Huaorani de la Selva del Amarzonas.;Cazadores;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/53/ES_VC_CTI_USQO570425A_596d0f24-ac33-11ec-86b8-0a9c8934df2b_20220325121817948.jpg;;;;;;
763;20220330050454 +0000;20220330060127 +0000;ESBA22000094V;Los cocodrilos aparecieron hace doscientos millones de años. Convivieron y cazaron a los grandes dinosaurios. Son los últimos supervivientes del grupo de los Arcosaurios, que significa “reptiles dominantes”, un grupo que incluía también a los dinosaurios y pterosaurios – dinosaurios voladores  – entre otros.;Crocodilos : El Utlimo Dragon;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/09/54/ES_VC_CTI_USQO570425A_596df538-ac33-11ec-86b8-0a9c8934df2b_20220325121911504.jpg;;;;;;
764;20220330060127 +0000;20220330065708 +0000;ESBA22000094V;A través de espectaculares ejemplos iremos viendo como la evolución ha ido complicando las reglas del juego de la vida. Animales y plantas de los cinco continentes nos permitirán conocer algunos de los trucos que les han permitido superar las pruebas de este juego  desde las sencillas medusas hasta los sociables elefantes  desde los escasos rinocerontes de Sumatra hasta los inteligentes orangutanes  desde las plantas carnívoras hasta nuestra propia especie: el hombre.;Aprendiendo el Juego de la Vida;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/88/ES_VC_CTI_USQO570425A_596eb713-ac33-11ec-86b8-0a9c8934df2b_20220325121948120.jpg;;;;;;
765;20220330065708 +0000;20220330075340 +0000;ESBA22000094V;"El paisaje de la Península Ibérica abarca desde bosques selváticos hasta los desiertos más secos.
En el norte se alzan las montañas nevadas de los Pirineos, y en el sur fluyen las montañas.
praderas Filmado con cámaras de súper alta velocidad y fotografía a intervalos, desde
Lince ibérico al águila real  la hormiga león de la libélula: es España, salvaje y viva.";Iberia Salvaje;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/02/15/ES_VC_CTI_USQO570425A_b07c40ff-aef6-11ec-8430-0a9c8934df2b_20220329020428640.jpg;;;;;;
766;20220329220157 +0000;20220329232556 +0000;ESAJ4500021HQ;El 11 de julio de 2010, la Selección Española de Fútbol consiguió su ansiada primera Copa del Mundo. La victoria fue el triunfo de un equipo, pero también el de un país entero. Aun así, dentro de este exitoso suceso hay pequeñas historias de esfuerzo y superación que subrayan el carácter de un equipo que estaba destinado a ser leyenda. La selección llegó a Sudáfrica con Vicente del Bosque liderando el equipo y con el reciente triunfo de la Eurocopa de 2008, pero el favoritismo atribuido a “La Roja” pronto generó desconfianza y dudas con la derrota ante Suiza en el primer partido del mundial. No obstante, consiguieron salir adelante gracias al buen fútbol y a un claro objetivo: hacer historia;Los secretos de La Roja – Campeones del mundo;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/02/20/ES_VC_CTI_USQU352137A_ES-430-ESAJ4500021HQ-13422818_20220329173131151.jpg;;;;;;
767;20220329232556 +0000;20220330000514 +0000;ESAJ4500021HQ;Julia Simic, ganadora de una Bundesliga y jugadora del AC Milan, viaja desde Nuremberg para recoger a Dafina Redzepi (TSG Hoffenheim) y visitar juntas a Bärbel Wohlleben, que tiene el honor de ser la primera mujer cuyo gol fue elegido Gol del Mes por el ARD Sportschau. Julia nos muestra el campamento de fútbol que ha creado para que las chicas puedan comenzar a jugar, mientras que Bärbel recuerda sus años de infancia y cómo la federación de fútbol alemana (DFB) prohibió que las mujeres jugaran al fútbol de forma profesional al fútbol. Las tres jugarán a orillas del Rin hablando de la pasión que comparten por el deporte.;Campeonas: Alemania;https://tvpmlogopeu.samsungcloud.tv/platform/image/contents/vc/00/01/82/ES_VC_CTI_USQU352137A_ES-430-ESAJ4500021HQ-16205962_20220329173051726.jpg;;;;;;
